,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
347,0.692510838,-9.907666206,-2.463441849,1.732195258,10.35523519,1
348,0.694510838,-9.911592484,-2.530345678,1.599393845,10.35376142,1
349,0.696510838,-9.935832024,-2.570529699,1.486349106,10.37003446,1
350,0.698510838,-9.98541069,-2.632894039,1.351632237,10.4147716,1
351,0.700510838,-10.05658627,-2.718836069,1.18421042,10.48471989,1
352,0.702510838,-10.11724472,-2.790317535,1.058974624,10.54826715,1
353,0.704510838,-10.20125294,-2.853170156,0.9062052965,10.63143215,1
354,0.706510838,-10.34134293,-2.940357447,0.6641228199,10.77172848,1
355,0.708510838,-10.47915268,-2.994284391,0.4757182896,10.90892698,1
356,0.710510838,-10.71190739,-3.08082056,0.2610158622,11.14919479,1
357,0.712510838,-10.90149879,-3.156467438,0.1505761296,11.3502703,1
358,0.714510838,-11.1034174,-3.238109827,0.04283705354,11.56603079,1
359,0.716510838,-11.36949921,-3.365596533,-0.0661374256,11.85736591,1
360,0.718510838,-11.57658768,-3.467857361,-0.09178411961,12.08519099,1
361,0.720510838,-11.77763367,-3.580011368,-0.09960836917,12.31012015,1
362,0.722510838,-12.06967831,-3.728499889,-0.1667800844,12.633553,1
363,0.724510838,-12.26479626,-3.849301815,-0.2531820238,12.85715571,1
364,0.726510838,-12.46326542,-3.965229034,-0.3386263251,13.08322185,1
365,0.728510838,-12.73471069,-4.131520271,-0.4816080332,13.39680046,1
366,0.730510838,-12.93911839,-4.254659176,-0.5988186002,13.63383633,1
367,0.732510838,-13.1935358,-4.388686657,-0.7679545879,13.9255058,1
368,0.734510838,-13.36546803,-4.477769852,-0.9032174349,14.12451628,1
369,0.736510838,-13.54283142,-4.564507484,-1.045001984,14.32951641,1
370,0.738510838,-13.75267792,-4.682311535,-1.195836663,14.57704416,1
